avg_confidence,case_count,evidence_count,evidence_texts,id,needs_review,question_ids,source_cases,source_id,source_triple_ids,target_id,type,validation_status,vote_yes_ratio,weight
0.0,1,1,['未制定有限空间作业安全生产管理规章制度和操作规程'],REL:canonical:4527b24d3a13d44840eadf4336aad91e,False,['M2_PLAN'],['HCA-454184d277'],UnsafeObjectState:canonical:a335cb169f62a691aac2452f6059ca7d,[],SafetyManagementDefect:canonical:dfb3b0764f5786f67ebd130c70d282a5,hasManagementCause,valid,1.0,1
0.0,1,1,['是否落实专人旁站监督'],REL:canonical:3b84831caf7a4dd06ff2cb9c1d9345ff,False,['M3_SUPERVISION'],['HCA-454184d277'],UnsafeObjectState:canonical:a335cb169f62a691aac2452f6059ca7d,[],SafetyManagementDefect:canonical:ca50eeecddd688a87142ab603a98ea5b,hasManagementCause,valid,1.0,1
0.0,1,1,['发生事故后现场人员在无任何防护措施的情况下盲目施救，导致事故扩大。'],REL:canonical:ca2ce6f7c345452c06d1fa5d7829191e,False,['P1_ACCIDENT_PROCESS'],['HCA-454184d277'],UnsafeObjectState:canonical:a335cb169f62a691aac2452f6059ca7d,[],AccidentProcess:canonical:6ae27f6c777949e66c1df29d0e60f3ce,leadTo,valid,1.0,1
0.0,1,1,['制定并完善有限空间作业规程，重点排查作业现场通风、操作规程、应急等措施是否落实'],REL:canonical:d884cb4c4d2f524c967b154f793890b2,False,['R1_CONTROL_MEASURE'],['HCA-454184d277'],UnsafeObjectState:canonical:a335cb169f62a691aac2452f6059ca7d,[],PreventiveMeasure:canonical:422e0d9adfa18756363c2ec8ac742062,controlledBy,valid,1.0,1
0.0,1,1,['作业人员M未按照有限空间危险作业场所“先检测、后作业”的要求规范操作'],REL:canonical:43a3c1bbe26b240e463380c87b444217,False,[],['HCA-454184d277'],AccidentCase:canonical:769fbd8cfe1356f2606201dce101bb1f,[],AccidentType:canonical:4aa0508c6b018355a219bcde1ac5041d,hasAccidentType,valid,0.0,1
0.0,1,1,['吸入沼气中的室息性气体中毒死亡'],REL:canonical:5970fb5181c6127085b70401d0ec7532,False,[],['HCA-454184d277'],AccidentCase:canonical:769fbd8cfe1356f2606201dce101bb1f,[],Consequence:canonical:b30e4b81d39f449243d9b55d2ea9f692,hasConsequence,valid,0.0,1
0.0,1,1,['作业人员G进入蜗室涵管内作业'],REL:canonical:5244aa38a1caa18039acf0cde72993ab,False,[],['HCA-454184d277'],AccidentCase:canonical:769fbd8cfe1356f2606201dce101bb1f,[],EngineeringObject:canonical:e85416abde1895e0680aa96df3dc8736,involvesObject,valid,0.0,1
0.0,1,1,['某电站值班室拿来电风扇，向蜗室吹风通气(作业人员F反映吹了大约15-20分钟)'],REL:canonical:9b122555fd0ba4244ad49769a33d159f,False,[],['HCA-454184d277'],AccidentCase:canonical:769fbd8cfe1356f2606201dce101bb1f,[],EnvironmentCondition:canonical:e10f2cc6e07c3c74b24a1af70f98d8ea,hasEnvironmentCondition,valid,0.0,1
0.0,1,1,['电焊工无证、违章作业，交叉作业未采取防火隔离措施。'],REL:canonical:67397d5266c53d66ff9ce3b7d114276f,False,['D1_UNSAFE_ACTION'],['HCA-f7ce495aca'],AccidentCase:canonical:1bb8c597a363e9822fa6d4836d6baba0,[],UnsafeAction:canonical:28e186d929050aac7e138ac916641bf6,hasDirectCause,valid,1.0,1
0.0,1,1,['未及时清理可燃的废旧保温板，埋下了火灾事故隐患'],REL:canonical:66efe68d778ad037651e0219d72c8755,False,['D2_UNSAFE_OBJECT_STATE'],['HCA-f7ce495aca'],AccidentCase:canonical:1bb8c597a363e9822fa6d4836d6baba0,[],UnsafeObjectState:canonical:5df4eaaa3cdf840a745f4501645a035c,hasDirectCause,valid,1.0,1
0.0,1,1,['电焊工无证、违章作业'],REL:canonical:637f7e233216faa2d4c571c35b84dc79,False,['C1_SAFETY_KNOWLEDGE'],['HCA-f7ce495aca'],UnsafeAction:canonical:28e186d929050aac7e138ac916641bf6,[],SafetyCapabilityDefect:canonical:bfb113bae463cb883a61fbe6415f8a45,hasCapabilityCause,valid,1.0,1
0.0,1,1,['电焊工无证、违章作业，交叉作业未采取防火隔离措施'],REL:canonical:fb10cbde0ce25d028b09fa13c448e7c7,False,"['C2_SAFETY_AWARENESS', 'C3_SAFETY_HABIT']",['HCA-f7ce495aca'],UnsafeAction:canonical:28e186d929050aac7e138ac916641bf6,[],SafetyCapabilityDefect:canonical:2edcd73e15254a667f5f68093bf357bf,hasCapabilityCause,valid,1.0,2
0.0,1,1,['未及时清理可燃的废旧保温板，埋下了火灾事故隐患'],REL:canonical:22aba0f804215a673973458383610596,False,"['C1_SAFETY_KNOWLEDGE', 'C2_SAFETY_AWARENESS', 'C3_SAFETY_HABIT']",['HCA-f7ce495aca'],UnsafeAction:canonical:28e186d929050aac7e138ac916641bf6,[],SafetyCapabilityDefect:canonical:6aafde1153c0d52c1c0c8ea2c1be3dc0,hasCapabilityCause,valid,1.0,3
0.0,1,1,['加大对作业人员的安全教育培训，提高其安全意识，特别是对特种作业人员，坚决杜绝无证上岗。'],REL:canonical:c442f57c3c87bad21d3ce88958abcbf5,False,['M1_TRAINING'],['HCA-f7ce495aca'],UnsafeObjectState:canonical:5df4eaaa3cdf840a745f4501645a035c,[],SafetyManagementDefect:canonical:6d1afab91ba75b102e9e577d8d62811d,hasManagementCause,valid,1.0,1
0.0,1,1,['两工程的专项安全技术措施中均未涉及有关交叉作业的安全技术措施'],REL:canonical:10cc2d9f760bd291916399155be9d84a,False,['M2_PLAN'],['HCA-f7ce495aca'],UnsafeObjectState:canonical:5df4eaaa3cdf840a745f4501645a035c,[],SafetyManagementDefect:canonical:6508168bfb4719b27bcf83b8c9cca751,hasManagementCause,valid,1.0,1
0.0,1,1,['监理单位也未进行监督检查'],REL:canonical:dc10d241732327d9c582529cc9940b65,False,['M3_SUPERVISION'],['HCA-f7ce495aca'],UnsafeObjectState:canonical:5df4eaaa3cdf840a745f4501645a035c,[],SafetyManagementDefect:canonical:ab3b186d6e11adbbe615036c0131bef5,hasManagementCause,valid,1.0,1
0.0,1,1,['施工单位未对现场交叉作业面的安全风险进行辨识分析，监理单位也未进行监督检查。'],REL:canonical:6618f900c24dd8be0652e886e24d689a,False,['M4_HAZARD'],['HCA-f7ce495aca'],UnsafeObjectState:canonical:5df4eaaa3cdf840a745f4501645a035c,[],SafetyManagementDefect:canonical:1eecc6cddb6e65cd864b02d673b33cab,hasManagementCause,valid,1.0,1
0.0,1,1,['施工单位未对现场交叉作业面的安全风险进行辨识分析，监理单位也未进行监督检查。'],REL:canonical:6351e93c197705831889d666c06962ae,False,['M5_RESPONSIBILITY'],['HCA-f7ce495aca'],UnsafeObjectState:canonical:5df4eaaa3cdf840a745f4501645a035c,[],SafetyManagementDefect:canonical:4a278ce752e993c21cb2ee2974d56485,hasManagementCause,valid,1.0,1
0.0,1,1,['技术管理不到位，两工程的专项安全技术措施中均未涉及有关交叉作业的安全技术措施。'],REL:canonical:899b2340a8d93e5eafc01b7ea0d74650,False,['M1_TRAINING'],['HCA-f7ce495aca'],UnsafeObjectState:canonical:5df4eaaa3cdf840a745f4501645a035c,[],SafetyManagementDefect:canonical:755c251ffed4c0648bd16c0b9068362f,hasManagementCause,valid,1.0,1
0.0,1,1,['电焊作业过程中，产生的高温金属熔融物掉落到可燃的挤塑型聚苯乙烯保温板上，引燃保温板。'],REL:canonical:de60948d6f75932033c8505809093a51,False,['P1_ACCIDENT_PROCESS'],['HCA-f7ce495aca'],UnsafeObjectState:canonical:5df4eaaa3cdf840a745f4501645a035c,[],AccidentProcess:canonical:9238c61e68c765aa01a2ae5f275f537f,leadTo,valid,1.0,1
0.0,1,1,['在可能出现火灾的区域设置灭火器，对施工现场易燃易爆物品进行清理，划定易燃易爆危险品的存放区域，保持与明火作业面25m的防火间距。'],REL:canonical:2f352c9ab9e9fc8bb3c0354c1745e82d,False,['R1_CONTROL_MEASURE'],['HCA-f7ce495aca'],UnsafeObjectState:canonical:5df4eaaa3cdf840a745f4501645a035c,[],PreventiveMeasure:canonical:5d1e8c8b20b59474b25dc41c3cd2b262,controlledBy,valid,1.0,1
0.0,1,1,['交叉作业违规焊接，引发火灾致使人员伤亡事故'],REL:canonical:0e02ef7a74afa76c281039d537acaa6d,False,[],['HCA-f7ce495aca'],AccidentCase:canonical:1bb8c597a363e9822fa6d4836d6baba0,[],AccidentType:canonical:a9ac708726b86113cb5ea64743a42b24,hasAccidentType,valid,0.0,1
0.0,1,1,['火势进一步蔓延，正在上层吊篮中作业的张和张未能及时逃离，造成2人死亡'],REL:canonical:5cf74e4f8e4ad4b9fb0e7429e05dfcc4,False,[],['HCA-f7ce495aca'],AccidentCase:canonical:1bb8c597a363e9822fa6d4836d6baba0,[],Consequence:canonical:1693705a5c9eb78e2dc917d160f2a1ae,hasConsequence,valid,0.0,1
0.0,1,1,['安和肖在大坝左岸效能区钢栈桥用电焊机、氧焊机将原来施工期的临时木制悬梯改造为永久钢制悬梯时'],REL:canonical:dd09feeaa674a47f4ca52707629a11a1,False,[],['HCA-f7ce495aca'],AccidentCase:canonical:1bb8c597a363e9822fa6d4836d6baba0,[],ConstructionActivity:canonical:44b47e2a4aace97e58e8b8a657a2213f,occursInActivity,valid,0.0,1
0.0,1,1,['安和肖在大坝左岸效能区钢栈桥用电焊机、氧焊机将原来施工期的临时木制悬梯改造为永久钢制悬梯时'],REL:canonical:925baea93337223fc1f63b72fe3df45e,False,[],['HCA-f7ce495aca'],AccidentCase:canonical:1bb8c597a363e9822fa6d4836d6baba0,[],EngineeringObject:canonical:98bd5b816438d3fb6396d4ab94c3bc38,involvesObject,valid,0.0,1
0.0,1,1,['工程在此情况下违规蓄水'],REL:canonical:0a06c4b5530eb28c341bc8add6381010,False,['D1_UNSAFE_ACTION'],['HCA-f4b08a4d24'],AccidentCase:canonical:b12856fd25a78d17e5dff0c3bbc4d522,[],UnsafeAction:canonical:d11d082aa0e40dc2f4e2df31e9a64a6b,hasDirectCause,valid,1.0,1
0.0,1,1,['放水涵洞两侧上游坝坡60米宽的土工膜和上游水平铺塑尚未铺设，防渗体系尚未形成'],REL:canonical:4176720cf6ba6612e479cc7946c66d08,False,['D2_UNSAFE_OBJECT_STATE'],['HCA-f4b08a4d24'],AccidentCase:canonical:b12856fd25a78d17e5dff0c3bbc4d522,[],UnsafeObjectState:canonical:87d1bf95e77a68ef377e17f53a76cf2f,hasDirectCause,valid,1.0,1
0.0,1,1,['工程在此情况下违规蓄水'],REL:canonical:143c4885c25cb1dc928de333e38563ec,False,['C1_SAFETY_KNOWLEDGE'],['HCA-f4b08a4d24'],UnsafeAction:canonical:d11d082aa0e40dc2f4e2df31e9a64a6b,[],SafetyCapabilityDefect:canonical:739a26f93d0be868bcba400f7d6f8df2,hasCapabilityCause,valid,1.0,1
0.0,1,1,['工程在此情况下违规蓄水'],REL:canonical:e7bc830db56ab6fd2dfae72ce29a93bd,False,"['C2_SAFETY_AWARENESS', 'C3_SAFETY_HABIT']",['HCA-f4b08a4d24'],UnsafeAction:canonical:d11d082aa0e40dc2f4e2df31e9a64a6b,[],SafetyCapabilityDefect:canonical:5623faa1975eac047d37dd6205ddb0ac,hasCapabilityCause,valid,1.0,2
0.0,1,1,['防渗体系尚未形成，不具备下闸蓄水条件'],REL:canonical:89b0f60ff39c9942405334f4351e572a,False,['M2_PLAN'],['HCA-f4b08a4d24'],UnsafeObjectState:canonical:87d1bf95e77a68ef377e17f53a76cf2f,[],SafetyManagementDefect:canonical:acfbde1366800a57c1e480f29b7378ba,hasManagementCause,valid,1.0,1
0.0,1,1,['施工单位在监理未到场的情况下进行了放水涵洞螺杆闸门安装调试'],REL:canonical:90124f33b34db6ec1a080e5b85e30c64,False,['M3_SUPERVISION'],['HCA-f4b08a4d24'],UnsafeObjectState:canonical:87d1bf95e77a68ef377e17f53a76cf2f,[],SafetyManagementDefect:canonical:1d024be81771f31a2eba8f23dddc1e2f,hasManagementCause,valid,1.0,1
0.0,1,1,['工程在此情况下违规蓄水'],REL:canonical:f78692a9c3927913a5d138d2f8dfea75,False,['M4_HAZARD'],['HCA-f4b08a4d24'],UnsafeObjectState:canonical:87d1bf95e77a68ef377e17f53a76cf2f,[],SafetyManagementDefect:canonical:f2c1c22f93763e0f62450d7a94cb2294,hasManagementCause,valid,1.0,1
0.0,1,1,['放水涵洞两侧上游坝坡60米宽的土工膜和上游水平铺塑尚未铺设，防渗体系尚未形成'],REL:canonical:b90e97114383d242c9248942e3779924,False,['M5_RESPONSIBILITY'],['HCA-f4b08a4d24'],UnsafeObjectState:canonical:87d1bf95e77a68ef377e17f53a76cf2f,[],SafetyManagementDefect:canonical:01ee80b4b12f4c2a5027900a156105c1,hasManagementCause,valid,1.0,1
0.0,1,1,['放水涵洞两侧上游坝坡60米宽的土工膜和上游水平铺塑尚未铺设，防渗体系尚未形成'],REL:canonical:38fc0ac7ce43f034399dcbb38e878576,False,['M2_PLAN'],['HCA-f4b08a4d24'],UnsafeObjectState:canonical:87d1bf95e77a68ef377e17f53a76cf2f,[],SafetyManagementDefect:canonical:142dc0f66729c94160bb2acb10138c06,hasManagementCause,valid,1.0,1
0.0,1,1,['放水涵洞两侧上游坝坡60米宽的土工膜和上游水平铺塑尚未铺设，防渗体系尚未形成'],REL:canonical:009321358edcf1710551a9ca33fa9952,False,['M4_HAZARD'],['HCA-f4b08a4d24'],UnsafeObjectState:canonical:87d1bf95e77a68ef377e17f53a76cf2f,[],SafetyManagementDefect:canonical:1eecc6cddb6e65cd864b02d673b33cab,hasManagementCause,valid,1.0,1
0.0,5,5,"['工程在此情况下违规蓄水，致使坝体和放水涵洞接触面发生渗漏破坏，最终导致坝体溃决。', '双方指挥部决定组织全力抢通塌方段', '某电站指挥部随即作出抢洪安排。', '杜绝开挖过程中为赶进度而出现超深超长开挖爆破', '在进度与安全有矛盾时，进度一定要服从安全']",REL:canonical:4f6222f22d86bd91ceb755e591b13639,False,"['S1_SAFETY_PRIORITY', 'S3_ACCOUNTABILITY_CULTURE']","['HCA-f4b08a4d24', 'HCA-6a80f20f26', 'HCA-f14bd6f96a', 'HCA-b5aa122bb6', 'HCA-5caf4d606f']",SafetyManagementDefect:canonical:1eecc6cddb6e65cd864b02d673b33cab,[],SafetyCultureDefect:canonical:caec86b967cea041925bfc50b7a34b92,hasCultureCause,valid,1.0,6
0.0,3,3,"['工程在此情况下违规蓄水，致使坝体和放水涵洞接触面发生渗漏破坏，最终导致坝体溃决', '施工单位对出现的大塌方估计不足，重视程度不够，误认为塌方很快就会处理，因而采取的措施不周密。', '公司领导未意识到危险程度']",REL:canonical:bf0a068961e4d0b57ddfbb8bb082b695,False,['S3_ACCOUNTABILITY_CULTURE'],"['HCA-f4b08a4d24', 'HCA-6a80f20f26', 'HCA-6280b67279']",SafetyManagementDefect:canonical:1eecc6cddb6e65cd864b02d673b33cab,[],SafetyCultureDefect:canonical:b3f986e4276c4597c5878b3e3ecc6b13,hasCultureCause,valid,1.0,3
0.0,1,1,['致使坝体和放水涵洞接触面发生渗漏破坏，最终导致坝体溃决'],REL:canonical:d3d071158eef6f178b050eb7fe942c98,False,['P1_ACCIDENT_PROCESS'],['HCA-f4b08a4d24'],UnsafeObjectState:canonical:87d1bf95e77a68ef377e17f53a76cf2f,[],AccidentProcess:canonical:d068484874711a29da16bbc798fe192c,leadTo,valid,1.0,1
0.0,1,1,['监理和项目法人要加强对工程的过程管控，强化验收程序，未经验收的工程不得投入使用。'],REL:canonical:57b70b3be019e6ade8bb216123e6d37b,False,['R1_CONTROL_MEASURE'],['HCA-f4b08a4d24'],UnsafeObjectState:canonical:87d1bf95e77a68ef377e17f53a76cf2f,[],PreventiveMeasure:canonical:28581a9d7578ff3840d43f4c19f49e89,controlledBy,valid,1.0,1
0.0,1,1,['致使坝体和放水涵洞接触面发生渗漏破坏，最终导致坝体溃决。'],REL:canonical:0052697931c5e8700781423fc9d472a7,False,[],['HCA-f4b08a4d24'],AccidentCase:canonical:b12856fd25a78d17e5dff0c3bbc4d522,[],EngineeringObject:canonical:28c0f2e3cd6c3d518470f3342674ce7b,involvesObject,valid,0.0,1
0.0,1,1,['2012年11月29日，由于天气寒冷，工程暂时停工。'],REL:canonical:677680a6bf7d35380161aee4de5533b9,False,[],['HCA-f4b08a4d24'],AccidentCase:canonical:b12856fd25a78d17e5dff0c3bbc4d522,[],EnvironmentCondition:canonical:ce61ed8d9c55d1e0d22660ab3d19a627,hasEnvironmentCondition,valid,0.0,1
0.0,1,1,['水库溃决导致70户居民房屋和多处厂房不同程度进水。'],REL:canonical:56378a772268d360277ffc3a79fc8a3d,False,[],['HCA-f4b08a4d24'],AccidentCase:canonical:b12856fd25a78d17e5dff0c3bbc4d522,[],Consequence:canonical:a4415611cf49e108b1bb038ed287c467,hasConsequence,valid,0.0,1
0.0,1,1,['10间活动板房倒塌。'],REL:canonical:4de931d86dfc5de72a9d186e225e5753,False,[],['HCA-f4b08a4d24'],AccidentCase:canonical:b12856fd25a78d17e5dff0c3bbc4d522,[],Consequence:canonical:f0dbf5e6518199a97e06facad6345db9,hasConsequence,valid,0.0,1
0.0,1,1,['本次事故造成3人死亡、3人轻伤，直接经济损失372.02万元'],REL:canonical:db63f3f862c62ad30ae9690bb593a614,False,[],['HCA-f4b08a4d24'],AccidentCase:canonical:b12856fd25a78d17e5dff0c3bbc4d522,[],Consequence:canonical:2283f6405dfb5cc0aac8bb25e4a98641,hasConsequence,valid,0.0,1
0.0,1,1,['地方政府领导高度重视，第一时间赶赴现场组织抢险救灾，转移及安置受灾群众。'],REL:canonical:5925ef32906e21da5a3865f9b88ea0fe,False,[],['HCA-f4b08a4d24'],AccidentCase:canonical:b12856fd25a78d17e5dff0c3bbc4d522,[],ConstructionActivity:canonical:1c33b63473884264ec3e606b4d776eb3,occursInActivity,valid,0.0,1
0.0,1,1,['对营地选址评估、监管不到位'],REL:canonical:64dd145eb9b12ea5ad2eedc65d653fd7,False,['D2_UNSAFE_OBJECT_STATE'],['HCA-606942418d'],AccidentCase:canonical:7f13ac5e494e5f0d6347f490de1cd8b9,[],UnsafeObjectState:canonical:f06d66c6432dcd07d9594d139c5fc436,hasDirectCause,valid,1.0,1
0.0,1,1,['加强安全教育培训，制定科学有效的防灾减灾措施'],REL:canonical:59aa30eb1157996a424fb17efad025ba,False,['M1_TRAINING'],['HCA-606942418d'],UnsafeObjectState:canonical:f06d66c6432dcd07d9594d139c5fc436,[],SafetyManagementDefect:canonical:ad2db066ffd6bc68866318b55589a84c,hasManagementCause,valid,1.0,1
0.0,1,1,['对营地选址评估、监管不到位'],REL:canonical:308b6383dc8dc65af46eb352de518bab,False,"['M2_PLAN', 'M3_SUPERVISION', 'M4_HAZARD']",['HCA-606942418d'],UnsafeObjectState:canonical:f06d66c6432dcd07d9594d139c5fc436,[],SafetyManagementDefect:canonical:ac34891f63c10e8fdf4d5f4eb6828c6d,hasManagementCause,valid,1.0,3
0.0,1,1,['预警预报机制不健全，信息传达不及时、责任落实不力'],REL:canonical:14cd9e5ca15e1ed40f5ab3049efc0aaf,False,['M5_RESPONSIBILITY'],['HCA-606942418d'],UnsafeObjectState:canonical:f06d66c6432dcd07d9594d139c5fc436,[],SafetyManagementDefect:canonical:7850577da6a5e9458cac8a154f793ddb,hasManagementCause,valid,1.0,1
0.0,2,2,"['施工单位B对协作队伍的管理仅仅是施工现场和生产进度，不关心他们的生活条件、工作环境和福利待遇', '在施工过程中，由于抢工期和人员的变动未能全部实施喷混凝土进行支护。']",REL:canonical:807e022feaa92a7d808d131be8091e89,False,"['S1_SAFETY_PRIORITY', 'S2_SAFETY_INVESTMENT', 'S3_ACCOUNTABILITY_CULTURE']","['HCA-606942418d', 'HCA-f533539574']",SafetyManagementDefect:canonical:7850577da6a5e9458cac8a154f793ddb,[],SafetyCultureDefect:canonical:caec86b967cea041925bfc50b7a34b92,hasCultureCause,valid,1.0,4
0.0,1,1,['施工单位B没有切实将协作队伍纳入管理体系，致使灾害发生后对人员统计不准确、信息传递不及时，对协作队伍的管理仅仅是施工现场和生产进度，不关心他们的生活条件、工作环境和福利待遇，特别是对营地选址评估、监管不到位'],REL:canonical:2e862a1af06e48ed976efdda49de5d0b,False,['S2_SAFETY_INVESTMENT'],['HCA-606942418d'],SafetyManagementDefect:canonical:7850577da6a5e9458cac8a154f793ddb,[],SafetyCultureDefect:canonical:c71c347d353c9b32636c5aab02b9ce0d,hasCultureCause,valid,1.0,1
0.0,1,1,['施工单位B没有切实将协作队伍纳入管理体系，致使灾害发生后对人员统计不准确、信息传递不及时，对协作队伍的管理仅仅是施工现场和生产进度，不关心他们的生活条件、工作环境和福利待遇。'],REL:canonical:6757f7d356b8cd7cd5249592ba1d53a1,False,['S3_ACCOUNTABILITY_CULTURE'],['HCA-606942418d'],SafetyManagementDefect:canonical:7850577da6a5e9458cac8a154f793ddb,[],SafetyCultureDefect:canonical:b3f986e4276c4597c5878b3e3ecc6b13,hasCultureCause,valid,1.0,1
0.0,1,1,['受灾部位发生泥石流，沟口处的一处三层楼酒店被泥石流冲毁，导致租住在酒店内、施工单位A所辖分包商员工及家属14人死亡、17人失踪。'],REL:canonical:23ae305e7955e1790b944c32e8616e27,False,['P1_ACCIDENT_PROCESS'],['HCA-606942418d'],UnsafeObjectState:canonical:f06d66c6432dcd07d9594d139c5fc436,[],AccidentProcess:canonical:4017f7fffed15da7cfd07dffff1c2e1d,leadTo,valid,1.0,1
0.0,1,1,['施工单位C进场后虽然印发了应急管理办法、防洪度汛应急预案，也进行了防洪度汛专项检查和应急演练'],REL:canonical:8f8e88fbbd2272882c94644e75766926,False,['R1_CONTROL_MEASURE'],['HCA-606942418d'],UnsafeObjectState:canonical:f06d66c6432dcd07d9594d139c5fc436,[],PreventiveMeasure:canonical:5419ca845010b41dd1cedab58611826c,controlledBy,valid,1.0,1
0.0,1,1,['此次泥石流灾害是因局部地区强降雨为主要诱因引发的地质灾害。'],REL:canonical:b2e77e2d7bbe3185ba8d18b26a63d763,False,[],['HCA-606942418d'],AccidentCase:canonical:7f13ac5e494e5f0d6347f490de1cd8b9,[],AccidentType:canonical:343410be3e876f8c64b148e8da434355,hasAccidentType,valid,0.0,1
0.0,1,1,['局部地区强降雨为主要诱因引发的地质灾害。'],REL:canonical:6c370e46db8a3634fba39b7dedaa3b32,False,[],['HCA-606942418d'],AccidentCase:canonical:7f13ac5e494e5f0d6347f490de1cd8b9,[],EnvironmentCondition:canonical:9a55ec07e8edb4dde6a293a4f4434a91,hasEnvironmentCondition,valid,0.0,1
0.0,1,1,['对易受自然灾害影响的营地要坚决搬迁，不得存在侥幸心理。'],REL:canonical:9f9a4149a4ecf4d44e336c1e83e4c2f6,False,[],['HCA-606942418d'],AccidentCase:canonical:7f13ac5e494e5f0d6347f490de1cd8b9,[],EngineeringObject:canonical:0c0103374854f72d95ddff129fc5f27a,involvesObject,valid,0.0,1
0.0,1,1,['在水箱加热过程中没有做好火源的管理'],REL:canonical:891c3ad064dde9c9dd6b31801afe6192,False,['D1_UNSAFE_ACTION'],['HCA-6d4b2b471e'],AccidentCase:canonical:da169e758aa00847b30d695d48459660,[],UnsafeAction:canonical:834570742ef1d6418e54975619a195c5,hasDirectCause,valid,1.0,1
0.0,1,1,['施工场地狭小，冬季施工水箱与4#卷扬机棚距离不足10米'],REL:canonical:963e33740307fb0176bb1a381549b196,False,['D2_UNSAFE_OBJECT_STATE'],['HCA-6d4b2b471e'],AccidentCase:canonical:da169e758aa00847b30d695d48459660,[],UnsafeObjectState:canonical:7904f297cc6e3720fbab2bed4fca078d,hasDirectCause,valid,1.0,1
0.0,1,1,['施工单位C呼蓄协作队缺乏北方冬季施工的经验'],REL:canonical:65d31f37246b144046643624c41f004a,False,['C1_SAFETY_KNOWLEDGE'],['HCA-6d4b2b471e'],UnsafeAction:canonical:834570742ef1d6418e54975619a195c5,[],SafetyCapabilityDefect:canonical:23eb5d61e0ebd95e5cf81ca05133b572,hasCapabilityCause,valid,1.0,1
0.0,1,1,['在水箱加热过程中没有做好火源的管理'],REL:canonical:2906d971d526a09385a2d41f19efbe4c,False,['C2_SAFETY_AWARENESS'],['HCA-6d4b2b471e'],UnsafeAction:canonical:834570742ef1d6418e54975619a195c5,[],SafetyCapabilityDefect:canonical:c837a3a8a0d674e0c8d4c401bd02b062,hasCapabilityCause,valid,1.0,1
0.0,1,1,"['施工单位C呼蓄协作队缺乏北方冬季施工的经验,在水箱加热过程中没有做好火源的管理']",REL:canonical:c1a2470bf680b84ace8fc318312bd179,False,['M2_PLAN'],['HCA-6d4b2b471e'],UnsafeObjectState:canonical:7904f297cc6e3720fbab2bed4fca078d,[],SafetyManagementDefect:canonical:acfbde1366800a57c1e480f29b7378ba,hasManagementCause,valid,1.0,1
0.0,1,1,['施工单位D呼蓄施工单位B专职安全员没有认真履行自已的职责'],REL:canonical:2309957d135f6c36d41f51c92a3c9446,False,['M3_SUPERVISION'],['HCA-6d4b2b471e'],UnsafeObjectState:canonical:7904f297cc6e3720fbab2bed4fca078d,[],SafetyManagementDefect:canonical:ebf3fe21ed8f81fd128959752801d233,hasManagementCause,valid,1.0,1
0.0,1,1,['没有按监理工程师的要求，对施工区的不安全隐患进行彻底整改'],REL:canonical:5494fa9c359904ba1634abc87c3dbb65,False,['M4_HAZARD'],['HCA-6d4b2b471e'],UnsafeObjectState:canonical:7904f297cc6e3720fbab2bed4fca078d,[],SafetyManagementDefect:canonical:05296ab2aea4ccf92b3cee6855007fa9,hasManagementCause,valid,1.0,1
0.0,1,1,"['施工单位C呼蓄协作队缺乏北方冬季施工的经验,在水箱加热过程中没有做好火源的管理']",REL:canonical:6cd8a05fd7c90110d3486d9b53b881cb,False,['M5_RESPONSIBILITY'],['HCA-6d4b2b471e'],UnsafeObjectState:canonical:7904f297cc6e3720fbab2bed4fca078d,[],SafetyManagementDefect:canonical:6ac6688349560fd324b5bfcb98f83d13,hasManagementCause,valid,1.0,1
0.0,1,1,['施工单位D呼蓄施工单位B没有认真执行呼蓄监理部发布的《关于做好冬季安全管理工作的要求》，没有按监理工程师的要求，对施工区的不安全隐患进行彻底整改'],REL:canonical:cc76c5313fc47035891fa442e5e4dca9,False,['M3_SUPERVISION'],['HCA-6d4b2b471e'],UnsafeObjectState:canonical:7904f297cc6e3720fbab2bed4fca078d,[],SafetyManagementDefect:canonical:4f7b47dc7d05d352131bd7fceb74f2f1,hasManagementCause,valid,1.0,1
0.0,1,1,['施工单位D呼蓄施工单位B没有认真执行呼蓄监理部发布的《关于做好冬季安全管理工作的要求》，没有按监理工程师的要求，对施工区的的不安全隐患进行彻底整改'],REL:canonical:770cc2a52de6d69300d63b53043e0116,False,['M5_RESPONSIBILITY'],['HCA-6d4b2b471e'],UnsafeObjectState:canonical:7904f297cc6e3720fbab2bed4fca078d,[],SafetyManagementDefect:canonical:b9ac66b81b940e72b6f98ffaf348958c,hasManagementCause,valid,1.0,1
0.0,1,1,['煤火在风力作用下，个别火星飞出，引起帐棚燃烧'],REL:canonical:7ba1bfe2eb08296c705de483070333e2,False,['P1_ACCIDENT_PROCESS'],['HCA-6d4b2b471e'],UnsafeObjectState:canonical:7904f297cc6e3720fbab2bed4fca078d,[],AccidentProcess:canonical:b3aee2409ca6f428ee6841a37d699e2c,leadTo,valid,1.0,1
0.0,1,1,['施工单位F呼蓄施工单位B组织本单位人员，认真落实防火安全职责，某水库竖井、进出水口开挖、各职工营地进行冬季防火专项检查，及时整改存在的问题。'],REL:canonical:c3b18e5cc615690b51d2aac5443d18e7,False,['R1_CONTROL_MEASURE'],['HCA-6d4b2b471e'],UnsafeObjectState:canonical:7904f297cc6e3720fbab2bed4fca078d,[],PreventiveMeasure:canonical:08edb095d1d1138e9f3fcc88443637d1,controlledBy,valid,1.0,1
